rssi.mean|rssi.stddev|rssi.linslope|nonEmptyDataFrame.rate|sleepFrames.binary|emptyNullFrames.rate|associatedProbeRequests.binary|maxConsecutiveBeaconLoss.count|awakeNullFrames.rate|apDisconnectionFrames.binary|clientConnectionFrames.binary|clientAssociated.binary
-43.00350058343057|1.6040313486294122|-0.2578720274135579|0.1288806592674383|1|0.0|1|0|4.317502085459183|0|0|1
-43.203007518796994|1.3968783591706928|-1.1443337236798703|3.1814871198553947|1|0.0|1|-1|20.679666279060065|0|0|1
-43.50609756097561|0.8226737433775504|-0.19753075939667514|67.47799393105058|0|0.0|1|-1|18.978185793107972|0|0|1
-43.653333333333336|0.9797051710704717|-0.06091248778016508|58.05151406369176|0|0.0|1|-1|20.39647791427008|0|0|1
-43.208333333333336|0.9780578828587917|1.1881170901055953|88.75143358936923|0|0.0|1|-1|384.5895455539333|0|0|1
-34.86370676303562|3.0208378513982805|-0.19943013137528262|0.12927225251168237|1|0.0|1|0|10.309462137806669|0|0|1
-35.03377926421405|2.7648709075148883|-0.2165145533543171|3.525055580014991|1|0.0|1|-1|122.87336593195111|0|0|1
-34.54696132596685|0.6846817574622219|-0.009034515738156577|71.99744596273412|0|0.0|1|-1|19.77394642638472|0|0|1
-34.871280724450195|1.8663086381509173|-0.439149323239951|57.34282205928507|1|0.0|1|-1|50.300721104636025|0|0|1
-35.23647932131495|2.435110165447361|-0.403927617358169|6.527400958221293|1|0.0|1|-1|110.46370852374496|0|0|1
-46.358543417366946|3.5527660910866166|-0.3488288892842513|0.13355693104341512|1|0.0|1|0|1.4357370087167125|0|0|1
-46.51830161054173|0.7483718098908325|-0.20966799110015463|0.0|1|0.0|1|-1|53.94242702293779|0|0|1
-46.64365671641791|1.3624347395269305|-0.13621055178434424|36.63080948308801|1|0.0|1|-1|66.64772280950734|0|0|1
-46.69178082191781|0.7725165112670062|0.38816341226944434|56.59117063134311|0|0.0|1|-1|18.520746752075926|0|0|1
-46.62608695652174|0.69107187778454|0.08139082883928832|63.83985997039992|0|0.0|1|-1|32.75992814270522|0|0|1
-38.654639175257735|2.7129517769456037|-0.200312950831278|0.06693545511964699|1|0.0|1|0|4.585078675695819|0|0|1
-38.3448275862069|1.371529779403541|-0.845554299364295|4.147304157225226|0|0.0|1|-1|10.886673412716217|0|0|1
-38.91329479768786|0.7280483927784411|0.02356662771341162|68.26640132773116|0|0.0|1|-1|19.86857949090683|0|0|1
-39.05590062111801|0.7579675930482882|0.027591963765719464|61.39955123697807|0|0.0|1|-1|19.627725395427415|0|0|1
-39.18867924528302|0.5846012598048931|1.7022727625500524|83.32423657622886|0|0.0|1|-1|232.11751617663754|0|0|1
-50.30434782608695|1.0808524256222656|-0.21343233977013232|0.0|1|0.0|1|0|0.5289259711244165|0|0|1
-51.0|1.1547005383792515|-8.077858167925996|3.134191823445852|0|0.0|1|-1|15.670959117229259|0|0|1
-51.44444444444444|0.941170797005412|0.04716260464236443|32.69431831111463|0|0.0|1|-1|5.273277146953973|0|0|1
-51.514084507042256|1.0924575957410716|-0.035831895120516766|52.468603548638654|0|0.0|1|-1|19.866752799969976|0|0|1
-51.455357142857146|0.9150370099574315|-0.48174037430601424|65.99330592450899|0|0.0|1|-1|35.25669768569658|0|0|1
-47.666666666666664|0.4714045207910317|-0.16339853665672768|0.0|0|0.0|0|0|0.10221694034036456|0|0|1
-39.37068004459309|1.9411632335250157|-0.34189867446197514|0.1331331148794405|1|0.0|1|0|4.393392791021537|0|0|1
-39.50867579908676|1.33367606779078|-0.07207009945477191|0.0|1|0.0|1|-1|96.6006586978051|0|0|1
-39.77466863033873|1.072156856367851|0.13562952541336523|36.13826249834806|1|0.0|1|-1|73.33941507017695|0|0|1
-39.7|0.8276472678623423|0.2218820377716549|64.07909427040273|0|0.0|1|-1|20.653592368146334|0|0|1
-39.70175438596491|0.7600764569275252|-0.4458709625334321|68.5406209105753|0|0.0|1|-1|35.64112287349916|0|0|1
